Uniq Id,Crawl Timestamp,Product Url,Product Name,Description,List Price,Sale Price,Brand,Item Number,Gtin,Package Size,Category,Postal Code,Available
bfa2f0b61666bc11aa2aad285c4e76dc,2019-03-22 17:19:16 +0000,https://www.walmart.com/ip/guzzie-plus-guss-tiblit-high-chair-with-mircofibre-orange/504981169,"guzzie plus guss tiblit high-chair with mircofibre, orange","guzzie plus guss tiblit high-chair with mircofibre, orange|The guzzie+Guss Tiblit is the high-chair of every parents dreams; Fashionable, easy to use, and comfortable for your baby. The Tiblit's modern, elegant design features a seat comprised of Microfiber. The Microfiber material provides a comfortable, breathable seat for your baby. Microfiber is highly resistant to staining and can be easily wiped clean with a damp cloth. For more convenience, the fabric can be easily removed for hand washing. On a hot summer day, the Microfiber easily transfers moisture away from the baby\'s body while regulating body temperature, which will avoid perspiration. Hypoallergenic, the Microfiber will not cause irritation to your baby's skin. The unique design of the Tiblit frame will allow you to fold it flat very easily, and it is so compact that you will be able to store it almost anywhere. Lightweight, the high chair comes with a travel bag for easier portability. For meals at home or on the go, the guzzie+Guss Tiblit High Chair provides fashion, comfort and simplicity. Features Comfortable Microfiber Seat with Shoulder Padding Easy to use, compact folding mechanism Removable Seat Fabric for Easy hand Washing Deep BPA free Adjustable/Removable Tray No Assembly Required Included Travel Bag Color - Orange - SKU: GZGS039",127.61,127.61,guzzie-plus-guss,,6.25893E+11,,Baby|Feeding|High Chairs & Booster Seats,,FALSE
a22cfbf32dc9ba9829b5a6430db6e2b6,2019-03-22 17:59:43 +0000,https://www.walmart.com/ip/Women-s-Jimmy-Choo-Blossom-By-Jimmy-Choo/664452297,Women's Jimmy Choo Blossom By Jimmy Choo,Eau De Parfum Spray 2 Oz|Women's Jimmy Choo Blossom By Jimmy Choo,43,43,Jimmy Choo,,6.89258E+11,,Beauty|Fragrances|All Fragrances,,TRUE
575e7688e07c52b7f96bf38fc3bc3988,2019-03-22 18:16:18 +0000,https://www.walmart.com/ip/Cure-For-All-Double-Sided-Cardstock-12-X12-Hope/932679025,"""Cure For All Double-Sided Cardstock 12""""X12""""-Hope""",&quot;Cure For All Double-Sided Cardstock 12&quot;&quot;X12&quot;&quot;-Hope&quot;|The perfect additions to your paper crafting projects! This package contains twenty-five 12x12 inch double-sided sheets (all twenty-five sheets are identical). Acid and lignin free. Photo Safe. Comes in a variety of designs. Each sold separately. Made in USA.,18.6,18.6,Moxxie,,6.75596E+11,,Office|Paper|All Paper & Printable Media,,FALSE
bc24944d661241c9f9c4dc9f68907b86,2019-03-22 17:14:21 +0000,https://www.walmart.com/ip/Replacement-for-LINCOLN-MARK-LT-YEAR-2008-LICENSE-PLATE-LIGHT-10-PACK-replacement-light-bulb-lamp/299164590,Replacement for LINCOLN MARK LT YEAR 2008 LICENSE PLATE LIGHT 10 PACK replacement light bulb lamp, Volts: 14 Watts: 3.78 Amps: 0.270 Bulb Shape: T3.25 Manufacturer: CHOSEN SUPPLIES |Replacement for LINCOLN MARK LT YEAR 2008 LICENSE PLATE LIGHT 10 PACK replacement light bulb lamp,40.85,40.85,CHOSEN SUPPLIES,,7.96294E+11,,Household Essentials|Light Bulbs|All Light Bulbs,,TRUE
6e8cc89617900ce081f2a1ba66d2602d,2019-03-22 17:31:37 +0000,https://www.walmart.com/ip/Replacement-for-NUVO-LIGHTING-045923910685-25-PACK/309276266,Replacement for NUVO LIGHTING 045923910685 25 PACK, Manufacturer: CHOSEN SUPPLIES |Replacement for NUVO LIGHTING 045923910685 25 PACK,58.55,58.55,CHOSEN SUPPLIES,,7.54993E+11,,Household Essentials|Light Bulbs|All Light Bulbs,,TRUE
ea90472d49870020d69f99ab0edebf43,2019-03-22 17:18:50 +0000,https://www.walmart.com/ip/Clairol-Natural-Instincts-Permanent-Haircolor-Vibrant-10-Extra-Light-Blonde-Schick-Slim-Twin-ST-for-Sensitive-Skin/658205625,Clairol Natural Instincts Permanent Haircolor Vibrant # 10 Extra Light Blonde + Schick Slim Twin ST for Sensitive Skin,"Natural Instincts is the only hair color clinically proven healthier. Its system is formulated with aloe, vitamins and no ammonia. So you get all the gorgeous, without all the guilt. (Natural Instincts non-permanent Level 2 vs. leading Triple Protection permanent Level 3 color creme: Based on amount of surface damage). Non permanent, ammonia-free formula works in just 10 minutes. Lasts through 28 shampoos. Gently blends away gray. Includes Natural Instincts week 2 color refresher, a conditioning creme formula that deposits color pigments 15 days after coloring. Includes Color Treat Conditioner for radiant and healthy-looking color. Leaves no visible root line.|Clairol Natural Instincts Hair Color is shinier, healthier looking color and blends away gray naturally. It gives superior damage protection. Shinier, healthier looking color. It is rich, radiant color in a unique botanical formula.",15.24,15.24,Clairol,,6.53829E+11,,Beauty|Hair Care|Clairol Hair Color,,TRUE
77968655fc8b62ead13167141f1ec0db,2019-03-22 18:24:46 +0000,https://www.walmart.com/ip/3-Pack-Coppertone-Sport-Sunscreen-Lotion-SPF-50-7oz-Each/274405121,3 Pack Coppertone Sport Sunscreen Lotion SPF 50 7oz Each,|3 Pack Coppertone Sport Sunscreen Lotion SPF 50 7oz Each,37.1,37.1,Coppertone,,7.34038E+11,,Personal Care|Sun Care|Sunscreen,,TRUE
732222f175dbcd643a2665a9f798d055,2019-03-22 17:50:09 +0000,https://www.walmart.com/ip/Celebrations-Replacement-Bulbs-White/115315417,Celebrations Replacement Bulbs White,"Celebrations Replacement Bulbs White| Bulb Color: Warm White Bulb Type: Micro LED Brand Name: Celebrations Discovery CON, NBR, SUP Power Source: Electric Indoor and Outdoor: Indoor and Outdoor Flashing: No Energy Star Compliant: Yes Material Type: Glass Number of Lights: 5 pk Product Type: Replacement Bulb UL Listed: Yes ",4.59,3.9,Ace,,8.43518E+11,,Household Essentials|Light Bulbs|All Light Bulbs,,TRUE
5a0266d9dd97fab0083bef47cb036a28,2019-03-22 17:46:16 +0000,https://www.walmart.com/ip/NARS-Night-Series-Eyeliner/192276254,NARS Night Series Eyeliner,|Night Series Eyeliner - Night Bird,44.72,30.95,NARS,,18316302602,,Beauty|Makeup|Eyes,,TRUE
6f60a5a279236ac797bd7692e1135256,2019-03-22 18:09:32 +0000,https://www.walmart.com/ip/Replacement-for-RENAULT-R5-YEAR-1986-FRONT-SIDE-MARKER-LIGHT-10-PACK-replacement-light-bulb-lamp/419706009,Replacement for RENAULT R5 YEAR 1986 FRONT SIDE MARKER LIGHT 10 PACK replacement light bulb lamp, Volts: 13.50 Watts: 7.97 Amps: 0.590 Bulb Shape: G6 Manufacturer: CHOSEN SUPPLIES |Replacement for RENAULT R5 YEAR 1986 FRONT SIDE MARKER LIGHT 10 PACK replacement light bulb lamp,32.49,32.49,CHOSEN SUPPLIES,,7.96294E+11,,Household Essentials|Light Bulbs|All Light Bulbs,,TRUE
3011bec9af23ef5604bd0bfda94848c7,2019-03-22 18:23:08 +0000,https://www.walmart.com/ip/Mirage-62-26-XLCR-Happy-Meter-Screen-Printed-Dog-Pet-Hoodie-Cream-Size-XL/198265449,Mirage 62-26 XLCR Happy Meter Screen Printed Dog Pet Hoodie Cream - Size XL,"Mirage 62-26 XLCR Happy Meter Screen Printed Dog Pet Hoodie Cream - Size XL|A poly/cotton sleeved hoodie for cold weather days, double stitched in all the right places for comfort and durability!",17.91,17.91,62-26 XLCR,,99994549329,,Pets|Dogs|Dog Apparel & Dog Shoes,,TRUE
ef0d62ca290f64bc040994d4e7317330,2019-03-22 17:02:54 +0000,https://www.walmart.com/ip/DRYPro-Waterproof-Vacuum-Sealed-Full-Leg-Cast-Cover-Small/22668734,"DRYPro Waterproof Vacuum Sealed Full Leg Cast Cover, Small","DRYPro&acirc;„&cent; by Dry Corp has specialized in keeping your cast dry since 1999 with its patented watertight vacuum seal. While the Dry Pro&acirc;„&cent; fits snug it also feels comfortable during a shower, bath, or an active swim. Unlike &quot;modified garbage bag&quot; products, the patented vacuum seal ensures watertight protection. DRYPro&acirc;„&cent; products are made of high quality surgical latex that gives it the durability to be used time and time again.|Features: Completely waterproof Bathe or swim with dry confidence Great for casts, bandages or prostheses Contains Latex Never has such a simple product changed the quality of life Cannot be sold outside USA Dry Pro offers the only leg and arm cast protection in the world with the patented vacuum seal to keep your bandage, cast or prosthesis dry. They are so completely and totally waterproof, between the waterproof latex and the vacuum seal, that you can even dive off a diving board or ride the ocean waves and still have your cast stay completely dry. Features and Benefits of the DryPro cast protector: The Dry Pro is easy to use. Slide the Dry Pro over the appendage and pump the air out by squeezing the built in pump until the bulb is flattened. Remove bulb and quickly cap the stem. The patient can go swimming, bathe, shower or receive hydrotherapy while wearing the sleeve. You can even dive off a diving board or ride the ocean waves. The protector cannot slip off! In fact it can't even be pulled off when in the deflated state. The Dry Pro is made of thick surgical latex that can stretch up to 600 percent without tearing. This durable product is comfortable and flexible and also features a Non-Skid Grid on the sole of the leg protector to prevent slipping. Dry Pro, with the patented vacuum seal and Non-Skid Grid, offers the safest and most effective product on the market. Other cast cover products do not offer the same waterproof guarantee as the Dry Pro. The Dry Pro is available in a Size Chart Arm Cover: Measure the circumference of the Arm or Leg right above the cast. (If the end of the cast it very close to the elbow, measure mid bicep or measure mid thigh). Do not measure around the cast - measure around the skin.Arm Cast CoverModel #Arm CircumferenceLengthX-Small Full ArmFA-126&quot; - 6.75&quot;16&quot;Small Full ArmFA-146.75&quot; - 8.75&quot;23&quot;Medium Full ArmFA-168.75&quot; - 10&quot;28&quot;Large Full ArmFA-1810&quot; &amp; up31.5&quot;Small Half ArmHA-13 ",39.84,39.84,DryPro,67303404214,6.73034E+11,size-s,Health|Home Health Care|Bathroom Aids & Safety,,TRUE
3abe8102258985a192322158936c9e7a,2019-03-22 17:08:59 +0000,https://www.walmart.com/ip/Radiance-NY-Bust-Enlargement-with-Patented-Adifyline-to-Add-Volume-to-Buttox-Back-of-Hands-and-Cheeks/145460211,"Radiance NY Bust Enlargement with Patented Adifyline to Add Volume to Buttox, Back of Hands, and Cheeks"," Larger, Firmer, Sexier Bust &amp; Buttox. Naturally, Safely. Effectively enlarges fatty tissue volume, increasing breast or buttocks size! Volumize, Lift, Sculpture. Intense firm &amp; tone, acts as a protection shield against oxidative stress and stimulates the formation of collagen. Contains blend of a Anti-aging, skin restorative &amp; rejuvenating active ingredients : Nutmeg, Macadamia Oil, Algae Extracts, Collagen &amp; cutting edge latest Peptides. Increase breast volume and improves feminine curves, acting naturally and safely on cells which retain corporal fat, leading to a superior breast and buttox development. | Larger, Firmer, Sexier Bust &amp; Buttox. Naturally, Safely. Effectively enlarges fatty tissue volume, increasing breast or buttocks size! Volumize, Lift, Sculpture. Intense firm &amp; tone, acts as a protection shield against oxidative stress and stimulates the formation of collagen. Contains blend of a Anti-aging, skin restorative &amp; rejuvenating active ingredients : Nutmeg, Macadamia Oil, Algae Extracts, Collagen &amp; cutting edge latest Peptides. ",112.99,112.99,Radiance NY,,8.35464E+11,,Beauty|Skin Care|Face Moisturizers,,TRUE
c6757b5e25a3c13dc2fc150cfc141c4e,2019-03-22 17:51:13 +0000,https://www.walmart.com/ip/Body-Essence-Nourishing-Body-Cleansing-Oil-18-fl-oz/49714996,"Body Essence Nourishing Body Cleansing Oil, 18 fl oz","Body Essence Nourishing Body Cleansing Oil is enriched with argan oil to gently condition while leaving vital skin lipids intact. It includes moisturizing protein to replenish and nourish to keep skin smooth, soft and glowing. The Body Essence cleansing oil is ideal to use on dry, sensitive skin. It leaves skin feeling smooth and instantly moisturized. You can use it on a wash cloth while showering or add it to running water in a bath.|Body Essence Nourishing Body Cleansing Oil: Gently cleanses and soothes dry sensitive skin Skin feels instantly moisturized No animal testing Gently conditions while leaving vital skin lipids intact Moisturizing protein replenishes and nourishes Comes in convenient pump bottle for easy dispensing Ideal to use in the bath or shower Bottle contains 18 fl oz of argan cleansing oil ",4.37,4.37,Body Essence,73147758212,7.31478E+11,,Personal Care|Bath & Body|Body Wash & Shower Gel,,FALSE
511dc8ea61bb639bc9d4311456819a56,2019-03-22 18:09:18 +0000,https://www.walmart.com/ip/Tops-Filler-Paper-8-1-2-x-5-1-2-College-Rule-White-100-Sheets-TOP62304/452484949,"Tops Filler Paper, 8-1/2 x 5-1/2, College Rule, White, 100 Sheets (TOP62304)","Filler Paper Three-hole punched for use in standard three-ring binders. Red margin rule. Size: 8 1/2 x 5 1/2; Paper Color(s): White; Paper Weight: 20 lb.|Tops Filler Paper, 8-1/2 x 5-1/2, College Rule, White, 100 Sheets (TOP62304)",23.96,23.96,TOPS,,13051217471,,Office|Paper|All Paper & Printable Media,,TRUE
5fcc9ba0e03dbedae36c29c8bed39c87,2019-03-22 18:17:57 +0000,https://www.walmart.com/ip/LA-Girl-Eyeliner-Pencil-Black-0-04-Oz/179229361,"LA Girl Eyeliner Pencil, Black, 0.04 Oz","Eyeliner Pencil - Black|LA Girl Eyeliner Pencil, Black, 0.04 Oz",4.94,4.94,L.A. Girls,8155565601,81555656010,,Beauty|Makeup|Eyes,,TRUE
c145038b9d15dcfa53dbc5abe771bb55,2019-03-22 17:40:25 +0000,https://www.walmart.com/ip/Holiday-Time-8-Ct-Craft-Hoho-Tags/984691461,Holiday Time 8 Ct Craft Hoho Tags,|Holiday Time 8 Ct Craft Hoho Tags,,,Holiday Time,75103256189,7.51033E+11,,Party & Occasions|Party Supplies|Gift Wrap & Supplies,,FALSE
d6a1bfcdf9c346fc4a3f29c18ecdfca0,2019-03-22 18:01:31 +0000,https://www.walmart.com/ip/eos-Essential-Hand-Lotion-Delicate-Petals-24-hours-of-deep-moisture-1-5-fl-oz/55456040,"eos Essential Hand Lotion, Delicate Petals, 24 hours of deep moisture, 1.5 fl.oz","eos Evolution of Smooth Hand Lotion Delicate Petals goes on like sheer silk, while still providing your skin with all the moisture it needs. Absorbs quickly, leaving barely a trace on skin - while providing 24 hours of long-lasting moisture. Enriched with natural shea butter, avocado oil and vitamin E and with elegant, a light refreshing scent, your skin will be visibly softer and look and smell great. Delight your body. Delight your senses. A moisturizing body lotion with a light, refreshing scent that applies richly, feels light and provides visibly softer skin. Delightfully engaging packaging 24 hour moisture Fast Absorbing &amp; non greasy Dermatologist-tested Paraben-free About Eos Evolution of Smooth eos knows how you feel. You want a lip balm that feels great and the packaging makes you smile, shaving cream that leaves your legs smooth and moisturized, and natural body lotion that makes| 24 hour moisture Fast-absorbing &amp; non-greasy Antioxidants &amp; hydrating aloe Cocoa butter and oat extract 90% natural Dermatologist tested Paraben-free 1.5 fl oz ",5.09,5.09,Generic,83299201272,8.32992E+11,,Personal Care|Bath & Body|Hand Lotions & Creams,,TRUE
26ac679ccbe53615b044abdb74fd651a,2019-03-22 18:07:01 +0000,https://www.walmart.com/ip/Tucker-Murphy-Pet-Linneman-Scratching-Post/740845124,Tucker Murphy Pet Linneman Scratching Post,Features: -Material: Fleece. -A spring loaded interactive pom cat toy particle board and fabric construction. Frame Material: -Fleece. Dimensions: Overall Product Weight: -3 lbs. Size 31.25&quot; H x 16&quot; W x 16&quot; D - Overall Height - Top to Bottom: -31.25&quot;. Size 31.25&quot; H x 16&quot; W x 16&quot; D - Overall Width - Side to Side: -16&quot;. Size 31.25&quot; H x 16&quot; W x 16&quot; D - Overall Depth - Front to Back: -16&quot;. Size 37.25&quot; H x 16&quot; W x 16&quot; D - Overall Height - Top to Bottom: -32.75&quot;. Size 37.25&quot; H x 16&quot; W x 16&quot; D - Overall Width - Side to Side: -16&quot;. Size 37.25&quot; H x 16&quot; W x 16&quot; D - Overall Depth - Front to Back: -16&quot;. Size 41.25&quot; H x 16&quot; W x 16&quot; D - Overall Height - Top to Bottom: -41.25&quot;. Size 41.25&quot; H x 16&quot; W x 16&quot; D - Overall Width - Side to Side: -16&quot;. Size 41.25&quot; H x 16&quot; W x 16&quot; D - Overall Depth - Front to Back: -16&quot;.|TKMP2587 Features Material: Fleece A spring loaded interactive pom cat toy particle board and fabric construction Frame Material: Fleece Dimensions Overall Product Weight: 3 lbs Size 31.25&quot; H x 16&quot; W x 16&quot; D Overall Height - Top to Bottom: 31.25&quot; Overall Width - Side to Side: 16&quot; Overall Depth - Front to Back: 16&quot; Size 37.25&quot; H x 16&quot; W x 16&quot; D Overall Height - Top to Bottom: 32.75&quot; Overall Width - Side to Side: 16&quot; Overall Depth - Front to Back: 16&quot; Size 41.25&quot; H x 16&quot; W x 16&quot; D Overall Height - Top to Bottom: 41.25&quot; Overall Width - Side to Side: 16&quot; Overall Depth - Front to Back: 16&quot; ,34.99,34.99,Tucker Murphy Pet,,1.92443E+11,"size-37.25""hx16""wx16""d",Pets|Cats|Cat Scratching Posts,,TRUE
